name,navicode,latitude,longitude,type,username,expire
스타벅스 영남대학교의료원영의관,3232*1510,35.845948,128.585217,1,admin,20260806
스타벅스 대구가톨릭대학교병원,3232*1511,35.843390,128.567422,1,admin,20260806
스타벅스 영남대학교의료원,3232*1512,35.847363,128.585111,1,admin,20260806
스타벅스 대구앞산스카이타운,3232*1513,35.832361,128.566889,1,admin,20260806
스타벅스 계명대동산병원,3232*1514,35.853811,128.480276,1,admin,20260806
스타벅스 대구죽전역,3232*1515,35.848745,128.536579,1,admin,20260806
스타벅스 대구월곡DT,3232*1516,35.814866,128.541057,1,admin,20260806
스타벅스 대구광장,3232*1517,35.855770,128.552811,1,admin,20260806
스타벅스 대구월촌역,3232*1518,35.824025,128.545226,1,admin,20260806
스타벅스 대구진천역,3232*1519,35.814395,128.524377,1,admin,20260806
스타벅스 대구도원DT,3232*1520,35.807812,128.548117,1,admin,20260806
스타벅스 대구월성,3232*1521,35.824320,128.525727,1,admin,20260806
스타벅스 대구수목원,3232*1522,35.807252,128.520265,1,admin,20260806
스타벅스 대구성서IC DT,3232*1523,35.850800,128.520260,1,admin,20260806
스타벅스 대구감삼DT,3232*1524,35.844384,128.536655,1,admin,20260806
스타벅스 대구상인역,3232*1525,35.818277,128.536569,1,admin,20260806
스타벅스 대구두류DT,3232*1526,35.858804,128.561685,1,admin,20260806
스타벅스 대구상인DT,3232*1527,35.822735,128.533730,1,admin,20260806
스타벅스 대구계명대,3232*1528,35.855673,128.493725,1,admin,20260806
스타벅스 대구성서,3232*1529,35.855292,128.510127,1,admin,20260806
스타벅스 대구서부정류장역,3232*1530,35.837881,128.556926,1,admin,20260806
스타벅스 대구이월드,3232*1531,35.854025,128.563417,1,admin,20260806
스타벅스 대구대천,3232*1532,35.817242,128.517839,1,admin,20260806
스타벅스 대구월성네거리,3232*1533,35.825419,128.529254,1,admin,20260806
스타벅스 신세계대구3F(티바나),3232*1534,35.877767,128.628498,1,admin,20260806
스타벅스 신세계대구8FR,3232*1535,35.877812,128.628453,1,admin,20260806
스타벅스 동대구로DT,3232*1536,35.868087,128.627159,1,admin,20260806
스타벅스 대구팔공산,3232*1537,35.987869,128.636347,1,admin,20260806
스타벅스 대구봉무,3232*1538,35.921942,128.639708,1,admin,20260806
스타벅스 동대구터미널,3232*1539,35.876279,128.628735,1,admin,20260806
스타벅스 대구동촌유원지,3232*1540,35.880110,128.653159,1,admin,20260806
스타벅스 반야월이마트,3232*1541,35.870899,128.727397,1,admin,20260806
스타벅스 대구방촌DT,3232*1542,35.877359,128.666495,1,admin,20260806
스타벅스 대구신천DT,3232*1543,35.874882,128.621110,1,admin,20260806
스타벅스 대구팔공로DT,3232*1544,35.928460,128.641830,1,admin,20260806
스타벅스 대구율하,3232*1545,35.863537,128.693927,1,admin,20260806
스타벅스 대구각산역DT,3232*1546,35.868908,128.726121,1,admin,20260806
스타벅스 대구연경DT,3232*1547,35.942907,128.630979,1,admin,20260806
스타벅스 대구파티마병원,3232*1548,35.884270,128.624345,1,admin,20260806
스타벅스 대구평리DT,3232*1549,35.865945,128.555320,1,admin,20260806
스타벅스 대구수성도서관DT,3232*1550,35.872749,128.639001,1,admin,20260806
스타벅스 대구그랜드호텔R,3232*1551,35.857762,128.625325,1,admin,20260806
스타벅스 국립대구박물관DT,3232*1552,35.845491,128.639059,1,admin,20260806
스타벅스 대구수성네거리DT,3232*1553,35.860580,128.617977,1,admin,20260806
스타벅스 대구중동DT,3232*1554,35.847384,128.612529,1,admin,20260806
스타벅스 대구중동네거리DT,3232*1555,35.840917,128.613963,1,admin,20260806
스타벅스 대구상동DT,3232*1556,35.829642,128.611693,1,admin,20260806
스타벅스 대구황금DT,3232*1557,35.839069,128.625797,1,admin,20260806
스타벅스 대구삼성화재,3232*1558,35.866096,128.626281,1,admin,20260806
스타벅스 대구시지,3232*1559,35.839493,128.708043,1,admin,20260806
스타벅스 대구만촌DT,3232*1560,35.856337,128.650233,1,admin,20260806
스타벅스 대구수성하이츠,3232*1561,35.860423,128.613582,1,admin,20260806
스타벅스 동아수성,3232*1562,35.821166,128.640127,1,admin,20260806
스타벅스 수성레이크,3232*1563,35.825764,128.621814,1,admin,20260806
스타벅스 대구범어제니스,3232*1564,35.859250,128.629559,1,admin,20260806
스타벅스 대구두산DT,3232*1565,35.827283,128.625849,1,admin,20260806
스타벅스 대구들안길DT,3232*1566,35.837524,128.616360,1,admin,20260806
스타벅스 대구만촌이마트,3232*1567,35.871206,128.637153,1,admin,20260806
스타벅스 대구신매역,3232*1568,35.839715,128.704902,1,admin,20260806
스타벅스 대구범어푸르지오,3232*1569,35.861236,128.622831,1,admin,20260806
스타벅스 대구수성동,3232*1570,35.853776,128.620304,1,admin,20260806
스타벅스 대구시티센터,3232*1571,35.870954,128.598092,1,admin,20260806
스타벅스 대구계산,3232*1572,35.866429,128.589696,1,admin,20260806
스타벅스 대구중앙로역,3232*1573,35.870674,128.594374,1,admin,20260806
스타벅스 대구공평DT,3232*1574,35.869559,128.600679,1,admin,20260806
스타벅스 반월당,3232*1575,35.866147,128.592018,1,admin,20260806
스타벅스 동성로광장,3232*1576,35.867319,128.594217,1,admin,20260806
스타벅스 동성로로데오,3232*1577,35.867230,128.597862,1,admin,20260806
스타벅스 대구종로고택,3232*1578,35.868429,128.592472,1,admin,20260806
스타벅스 대구반월삼성,3232*1579,35.866145,128.593048,1,admin,20260806
스타벅스 대구228중앙공원,3232*1580,35.870193,128.596910,1,admin,20260806
스타벅스 대구칠성DT,3232*1581,35.879674,128.596391,1,admin,20260806
스타벅스 대구유통단지,3232*1582,35.905624,128.613347,1,admin,20260806
스타벅스 대구칠곡대로DT,3232*1583,35.926851,128.547885,1,admin,20260806
스타벅스 대구동천,3232*1584,35.942539,128.560438,1,admin,20260806
스타벅스 대구침산DT,3232*1585,35.887478,128.591838,1,admin,20260806
스타벅스 대구칠곡,3232*1586,35.942179,128.563879,1,admin,20260806
스타벅스 경북대,3232*1587,35.892320,128.608586,1,admin,20260806
스타벅스 대구도남,3232*1588,35.952919,128.583385,1,admin,20260806
스타벅스 대구복현DT,3232*1589,35.896764,128.614642,1,admin,20260806
스타벅스 대구칠곡읍내DT,3232*1590,35.951840,128.553129,1,admin,20260806
스타벅스 대구칠성이마트,3232*1591,35.885073,128.589755,1,admin,20260806
스타벅스 칠곡경북대학교병원,3232*1592,35.956922,128.563525,1,admin,20260806
스타벅스 대구금호,3232*1593,35.896040,128.514565,1,admin,20260806
스타벅스 대구태전DT,3232*1594,35.909903,128.548729,1,admin,20260806
스타벅스 대구테크노폴리스,3232*1595,35.693334,128.459251,1,admin,20260806
스타벅스 대구죽곡,3232*1596,35.859055,128.464166,1,admin,20260806
스타벅스 대구현풍DT,3232*1597,35.691524,128.444761,1,admin,20260806
스타벅스 대구국가산단DT,3232*1598,35.652634,128.418064,1,admin,20260806
스타벅스 대전IC DT,3232*1599,36.354239,127.444259,1,admin,20260806
스타벅스 대전신탄진DT,3232*1600,36.448660,127.419983,1,admin,20260806
스타벅스 대전송촌,3232*1601,36.366237,127.438026,1,admin,20260806
스타벅스 신탄진금강DT,3232*1602,36.454619,127.428820,1,admin,20260806
스타벅스 대전터미널DT,3232*1603,36.347995,127.434241,1,admin,20260806
스타벅스 대전판암DT,3232*1604,36.317013,127.453623,1,admin,20260806
스타벅스 대전스타일마켓,3232*1605,36.350196,127.437304,1,admin,20260806
스타벅스 대전가오,3232*1606,36.307020,127.456130,1,admin,20260806
스타벅스 대전신흥역DT,3232*1607,36.318958,127.451147,1,admin,20260806
스타벅스 대전용운,3232*1608,36.328996,127.467116,1,admin,20260806
스타벅스 대전용전DT,3232*1609,36.357196,127.435505,1,admin,20260806
스타벅스 대전정부청사역,3232*1610,36.358046,127.382279,1,admin,20260806
스타벅스 대전건양대병원,3232*1611,36.307469,127.341005,1,admin,20260806
스타벅스 대전탄방역,3232*1612,36.343242,127.385313,1,admin,20260806
스타벅스 대전복수,3232*1613,36.298345,127.378240,1,admin,20260806
스타벅스 대전둔산남로,3232*1614,36.348893,127.388665,1,admin,20260806
스타벅스 대전둔산로,3232*1615,36.354233,127.377273,1,admin,20260806
스타벅스 대전법원,3232*1616,36.353315,127.387437,1,admin,20260806
스타벅스 대전가수원DT,3232*1617,36.303759,127.348799,1,admin,20260806
스타벅스 대전수침교DT,3232*1618,36.334968,127.396729,1,admin,20260806
스타벅스 대전관저,3232*1619,36.298718,127.338069,1,admin,20260806
스타벅스 대전대덕로,3232*1620,36.353466,127.380591,1,admin,20260806
스타벅스 대전목원대,3232*1621,36.331808,127.338655,1,admin,20260806
스타벅스 대전둔산,3232*1622,36.350219,127.377261,1,admin,20260806
스타벅스 대전만년,3232*1623,36.367606,127.382002,1,admin,20260806
스타벅스 대전시청사거리,3232*1624,36.348036,127.383509,1,admin,20260806
스타벅스 대전월평,3232*1625,36.361008,127.377288,1,admin,20260806
스타벅스 둔산은하수,3232*1626,36.352948,127.377788,1,admin,20260806
스타벅스 대전탄방,3232*1627,36.346397,127.387888,1,admin,20260806
스타벅스 대전시청역,3232*1628,36.350974,127.389499,1,admin,20260806
스타벅스 대전호텔,3232*1629,36.359059,127.387726,1,admin,20260806
스타벅스 월평트레이더스,3232*1630,36.358025,127.363093,1,admin,20260806
스타벅스 대전시청역8번출구,3232*1631,36.350571,127.387407,1,admin,20260806
스타벅스 둔산대덕대로,3232*1632,36.350733,127.378469,1,admin,20260806
스타벅스 둔산삼성스토어,3232*1633,36.355434,127.379975,1,admin,20260806
스타벅스 대전갈마DT,3232*1634,36.351481,127.370491,1,admin,20260806
스타벅스 대전용문DT,3232*1635,36.335009,127.389710,1,admin,20260806
스타벅스 도안레이크타워,3232*1636,36.325836,127.348530,1,admin,20260806
스타벅스 대전관저네거리,3232*1637,36.301831,127.334517,1,admin,20260806
스타벅스 대전반석역,3232*1638,36.391646,127.314220,1,admin,20260806
스타벅스 대전도안DT,3232*1639,36.351358,127.340252,1,admin,20260806
스타벅스 대전유성구청,3232*1640,36.362206,127.357705,1,admin,20260806
스타벅스 대전지족,3232*1641,36.387205,127.317555,1,admin,20260806
스타벅스 대전유성,3232*1642,36.354522,127.339554,1,admin,20260806
스타벅스 대전전민,3232*1643,36.399440,127.400525,1,admin,20260806
스타벅스 대전관평동,3232*1644,36.425514,127.392630,1,admin,20260806
스타벅스 대전조이마루,3232*1645,36.376455,127.390802,1,admin,20260806
스타벅스 대전노은,3232*1646,36.373444,127.319446,1,admin,20260806
스타벅스 충남대정문,3232*1647,36.360660,127.344640,1,admin,20260806
스타벅스 대전테크노밸리,3232*1648,36.425176,127.389608,1,admin,20260806
스타벅스 대전문지,3232*1649,36.392449,127.405523,1,admin,20260806
스타벅스 신세계대전R,3232*1650,36.375269,127.381580,1,admin,20260806
스타벅스 대전현대아울렛,3232*1651,36.424000,127.398625,1,admin,20260806
스타벅스 대전유성NC,3232*1652,36.353578,127.343794,1,admin,20260806
스타벅스 대전구암DT,3232*1653,36.348707,127.332612,1,admin,20260806
스타벅스 신세계대전B1,3232*1654,36.375188,127.381379,1,admin,20260806
스타벅스 대전엑스포스카이,3232*1655,36.374894,127.383239,1,admin,20260806
스타벅스 대전송강,3232*1656,36.434194,127.388185,1,admin,20260806
스타벅스 대전대사DT,3232*1657,36.318823,127.417463,1,admin,20260806
스타벅스 대전태평,3232*1658,36.323070,127.393420,1,admin,20260806
스타벅스 대전유천DT,3232*1659,36.318336,127.398254,1,admin,20260806
스타벅스 대전중앙로R,3232*1660,36.327962,127.426603,1,admin,20260806
스타벅스 은행동,3232*1661,36.329079,127.427657,1,admin,20260806
스타벅스 대전목동DT,3232*1662,36.332867,127.410961,1,admin,20260806
스타벅스 서대전네거리,3232*1663,36.323070,127.411203,1,admin,20260806
스타벅스 금정구청DT,3232*1664,35.238810,129.093018,1,admin,20260806
스타벅스 온천장역DT,3232*1665,35.224006,129.086560,1,admin,20260806
스타벅스 부산대정문,3232*1666,35.232122,129.084496,1,admin,20260806
스타벅스 부산대역,3232*1667,35.230522,129.088694,1,admin,20260806
스타벅스 금정이마트,3232*1668,35.249820,129.090782,1,admin,20260806
스타벅스 금정구서,3232*1669,35.246908,129.088738,1,admin,20260806
스타벅스 부산서동,3232*1670,35.214639,129.105584,1,admin,20260806
스타벅스 용호동W스퀘어,3232*1671,35.133701,129.113324,1,admin,20260806
스타벅스 동명대DT,3232*1672,35.123120,129.099016,1,admin,20260806
스타벅스 BIFC Mall,3232*1673,35.146310,129.065889,1,admin,20260806
스타벅스 부산대연역,3232*1674,35.135036,129.093100,1,admin,20260806
스타벅스 경성대,3232*1675,35.137346,129.100638,1,admin,20260806
스타벅스 문현이마트,3232*1676,35.144695,129.064304,1,admin,20260806
스타벅스 부산유엔공원,3232*1677,35.129981,129.098097,1,admin,20260806
스타벅스 용호빌리브,3232*1678,35.131129,129.112610,1,admin,20260806
스타벅스 부산대연못골,3232*1679,35.136095,129.091917,1,admin,20260806
스타벅스 부산역라마다,3232*1680,35.114345,129.040306,1,admin,20260806
스타벅스 부산역아스티,3232*1681,35.116128,129.041716,1,admin,20260806
스타벅스 부산역,3232*1682,35.116348,129.040691,1,admin,20260806
스타벅스 범일동일타워,3232*1683,35.138794,129.063954,1,admin,20260806
스타벅스 서면중앙대로R,3232*1684,35.152868,129.059446,1,admin,20260806
스타벅스 서면로R,3232*1685,35.155249,129.057638,1,admin,20260806
스타벅스 양정역,3232*1686,35.170172,129.069274,1,admin,20260806
스타벅스 동의대역,3232*1687,35.154951,129.036187,1,admin,20260806
스타벅스 부산개금역,3232*1688,35.152982,129.022598,1,admin,20260806
스타벅스 서면전포역,3232*1689,35.154365,129.063629,1,admin,20260806
스타벅스 부산서면중앙로,3232*1690,35.155490,129.058953,1,admin,20260806
스타벅스 서면서전로,3232*1691,35.157919,129.061952,1,admin,20260806
스타벅스 부산서면,3232*1692,35.154098,129.061562,1,admin,20260806
스타벅스 서면역,3232*1693,35.157894,129.060001,1,admin,20260806
스타벅스 부전역,3232*1694,35.161811,129.062015,1,admin,20260806
스타벅스 서면센트럴스퀘어,3232*1695,35.151618,129.060899,1,admin,20260806
스타벅스 서면메디컬거리,3232*1696,35.157961,129.057410,1,admin,20260806
스타벅스 서면중앙,3232*1697,35.156854,129.057980,1,admin,20260806
스타벅스 서면트레이더스,3232*1698,35.163831,129.053040,1,admin,20260806
스타벅스 초읍대공원,3232*1699,35.182819,129.047484,1,admin,20260806
스타벅스 서면엠디엠타워,3232*1700,35.149539,129.058888,1,admin,20260806
스타벅스 서면문화로,3232*1701,35.158858,129.057496,1,admin,20260806
스타벅스 부산덕천역,3232*1702,35.210787,129.008358,1,admin,20260806
스타벅스 부산화명역,3232*1703,35.233675,129.013188,1,admin,20260806
스타벅스 화명강변DT,3232*1704,35.216972,129.004611,1,admin,20260806
스타벅스 부산구남역DT,3232*1705,35.198241,128.996280,1,admin,20260806
스타벅스 부산만덕DT,3232*1706,35.213166,129.039764,1,admin,20260806
스타벅스 사상주례DT,3232*1707,35.154847,128.996302,1,admin,20260806
스타벅스 동서대DT,3232*1708,35.150863,129.010026,1,admin,20260806
스타벅스 사상역,3232*1709,35.164003,128.983473,1,admin,20260806
스타벅스 부산사상로,3232*1710,35.162971,128.984587,1,admin,20260806
스타벅스 삼락강변DT,3232*1711,35.176685,128.976710,1,admin,20260806
스타벅스 사상엄궁DT,3232*1712,35.127533,128.969588,1,admin,20260806
스타벅스 사상이마트,3232*1713,35.164229,128.978905,1,admin,20260806
스타벅스 다대포비치,3232*1714,35.049127,128.963567,1,admin,20260806
스타벅스 다대포DT,3232*1715,35.060973,128.975257,1,admin,20260806
스타벅스 을숙도강변DT,3232*1716,35.115260,128.959578,1,admin,20260806
스타벅스 부산괴정역,3232*1717,35.098382,128.994195,1,admin,20260806
스타벅스 하단중앙,3232*1718,35.106522,128.966103,1,admin,20260806
스타벅스 사하장림DT,3232*1719,35.084934,128.980221,1,admin,20260806
스타벅스 부산교대역DT,3232*1720,35.198904,129.078931,1,admin,20260806
스타벅스 연산시티타워,3232*1721,35.188051,129.080828,1,admin,20260806
스타벅스 부산연산역,3232*1722,35.187082,129.083185,1,admin,20260806
스타벅스 부산교대,3232*1723,35.195685,129.077450,1,admin,20260806
스타벅스 연산트레이더스,3232*1724,35.184911,129.112509,1,admin,20260806
스타벅스 연산교차로,3232*1725,35.185395,129.081611,1,admin,20260806
스타벅스 부산시청,3232*1726,35.181590,129.078410,1,admin,20260806
스타벅스 연제이마트,3232*1727,35.175746,129.081741,1,admin,20260806
스타벅스 영도청학DT,3232*1728,35.093885,129.065171,1,admin,20260806
스타벅스 영도대교,3232*1729,35.094678,129.037184,1,admin,20260806
스타벅스 부산광복로,3232*1730,35.100123,129.031422,1,admin,20260806
스타벅스 자갈치역,3232*1731,35.098378,129.029716,1,admin,20260806
스타벅스 국제시장,3232*1732,35.102783,129.028601,1,admin,20260806
스타벅스 부산중앙역,3232*1733,35.105055,129.035960,1,admin,20260806
스타벅스 남포동역,3232*1734,35.098311,129.035151,1,admin,20260806
스타벅스 부산비프광장,3232*1735,35.098937,129.028743,1,admin,20260806
스타벅스 기장역DT,3232*1736,35.242151,129.220117,1,admin,20260806
스타벅스 동부산DT,3232*1737,35.184073,129.210875,1,admin,20260806
스타벅스 부산정관,3232*1738,35.321336,129.176983,1,admin,20260806
스타벅스 기장일광DT,3232*1739,35.257243,129.225134,1,admin,20260806
스타벅스 부산P.아울렛,3232*1740,35.322702,129.235415,1,admin,20260806
스타벅스 동부산테마파크,3232*1741,35.193583,129.214219,1,admin,20260806
스타벅스 정관신도시DT,3232*1742,35.334446,129.170727,1,admin,20260806
스타벅스 기장임랑원,3232*1743,35.316453,129.260928,1,admin,20260806
스타벅스 광안수변공원,3232*1744,35.153217,129.124616,1,admin,20260806
스타벅스 수영역,3232*1745,35.165737,129.114575,1,admin,20260806
스타벅스 금련산역,3232*1746,35.147170,129.110500,1,admin,20260806
스타벅스 광안비치,3232*1747,35.153174,129.117849,1,admin,20260806
스타벅스 수영망미DT,3232*1748,35.177411,129.107428,1,admin,20260806
스타벅스 광안리,3232*1749,35.155028,129.120841,1,admin,20260806
스타벅스 남천,3232*1750,35.148306,129.114171,1,admin,20260806
스타벅스 남천더샵,3232*1751,35.141257,129.106706,1,admin,20260806
스타벅스 밀락더마켓,3232*1752,35.154003,129.127274,1,admin,20260806
스타벅스 스타필드명지,3232*1753,35.093468,128.917432,1,admin,20260806
스타벅스 명지강변DT,3232*1754,35.102624,128.929480,1,admin,20260806
스타벅스 명지국제신도시,3232*1755,35.097800,128.920300,1,admin,20260806
스타벅스 명지오션시티,3232*1756,35.084043,128.903135,1,admin,20260806
스타벅스 강서녹산DT,3232*1757,35.112862,128.879644,1,admin,20260806
스타벅스 명지퍼스트월드,3232*1758,35.097240,128.906662,1,admin,20260806
스타벅스 동래역,3232*1759,35.205579,129.080117,1,admin,20260806
스타벅스 명륜역,3232*1760,35.212443,129.078378,1,admin,20260806
스타벅스 사직구장,3232*1761,35.196193,129.061605,1,admin,20260806
스타벅스 부산안락DT,3232*1762,35.195860,129.106954,1,admin,20260806
스타벅스 동래미남DT,3232*1763,35.207196,129.072025,1,admin,20260806
스타벅스 부산사직,3232*1764,35.197912,129.060550,1,admin,20260806
스타벅스 부산온천장역,3232*1765,35.221375,129.085953,1,admin,20260806
스타벅스 부산동래,3232*1766,35.202928,129.081029,1,admin,20260806
스타벅스 동래허심청,3232*1767,35.220762,129.082723,1,admin,20260806
스타벅스 부산미남역,3232*1768,35.205609,129.067761,1,admin,20260806
스타벅스 부산송도해수욕장,3232*1769,35.077315,129.017874,1,admin,20260806
스타벅스 부민사거리,3232*1770,35.103629,129.020220,1,admin,20260806
스타벅스 부산동대신역,3232*1771,35.112688,129.016686,1,admin,20260806
스타벅스 동아대병원,3232*1772,35.119519,129.017277,1,admin,20260806
스타벅스 해운대동백,3232*1773,35.158371,129.153065,1,admin,20260806
스타벅스 수영강변DT,3232*1774,35.203889,129.119336,1,admin,20260806
스타벅스 센텀파크,3232*1775,35.178759,129.122541,1,admin,20260806
스타벅스 해운대역,3232*1776,35.163145,129.159593,1,admin,20260806
스타벅스 부산재송DT,3232*1777,35.181271,129.124050,1,admin,20260806
스타벅스 해운대,3232*1778,35.160110,129.162135,1,admin,20260806
스타벅스 센텀로,3232*1779,35.167836,129.131539,1,admin,20260806
스타벅스 센텀신세계B1,3232*1780,35.168703,129.129747,1,admin,20260806
스타벅스 해운대달맞이DT,3232*1781,35.161561,129.171183,1,admin,20260806
스타벅스 센텀그린타워,3232*1782,35.174668,129.126697,1,admin,20260806
스타벅스 부산송정비치,3232*1783,35.180728,129.202277,1,admin,20260806
스타벅스 장산역,3232*1784,35.169380,129.176351,1,admin,20260806
스타벅스 하버타운,3232*1785,35.159622,129.159708,1,admin,20260806
스타벅스 벡스코,3232*1786,35.168847,129.135444,1,admin,20260806
스타벅스 팔레드시즈,3232*1787,35.160023,129.166006,1,admin,20260806
스타벅스 제니스스퀘어,3232*1788,35.156657,129.144091,1,admin,20260806
스타벅스 마린시티아이파크,3232*1789,35.156919,129.143500,1,admin,20260806
스타벅스 해운대달맞이,3232*1790,35.157925,129.182307,1,admin,20260806
스타벅스 해운대이마트,3232*1791,35.166029,129.167397,1,admin,20260806
스타벅스 센텀드림월드,3232*1792,35.167027,129.132829,1,admin,20260806
스타벅스 센텀KNN,3232*1793,35.171916,129.128514,1,admin,20260806
스타벅스 월드마크센텀,3232*1794,35.171370,129.131112,1,admin,20260806
스타벅스 엘시티,3232*1795,35.159994,129.168617,1,admin,20260806
스타벅스 해운대NC,3232*1796,35.170307,129.177064,1,admin,20260806
스타벅스 해운대좌동,3232*1797,35.177594,129.175590,1,admin,20260806
스타벅스 해운대 엑스더스카이,3232*1798,35.159772,129.169698,1,admin,20260806
스타벅스 부산성모안과병원,3232*1799,35.167491,129.140791,1,admin,20260806
스타벅스 센텀신세계3F,3232*1800,35.169063,129.129066,1,admin,20260806
스타벅스 해운대중동역,3232*1801,35.167185,129.167886,1,admin,20260806
스타벅스 센텀몰1F,3232*1802,35.169936,129.128342,1,admin,20260806
스타벅스 그랜드조선 부산,3232*1803,35.160064,129.163176,1,admin,20260806
스타벅스 울산대공원,3232*1804,35.532330,129.293827,1,admin,20260806
스타벅스 울산도산사거리DT,3232*1805,35.530942,129.330232,1,admin,20260806
스타벅스 울산시청사거리DT,3232*1806,35.537195,129.313617,1,admin,20260806
스타벅스 울산남구청DT,3232*1807,35.544155,129.324600,1,admin,20260806
스타벅스 울산중리사거리DT,3232*1808,35.543928,129.338651,1,admin,20260806
스타벅스 울산센트럴,3232*1809,35.538794,129.332361,1,admin,20260806
스타벅스 울산삼산로,3232*1810,35.538484,129.337303,1,admin,20260806
스타벅스 울산대,3232*1811,35.542467,129.260197,1,admin,20260806
스타벅스 울산디자인거리,3232*1812,35.540501,129.338760,1,admin,20260806
스타벅스 울산신복,3232*1813,35.548095,129.262773,1,admin,20260806
스타벅스 울산태화강역DT,3232*1814,35.540198,129.348696,1,admin,20260806
스타벅스 울산번영로DT,3232*1815,35.535413,129.329300,1,admin,20260806
스타벅스 울산삼성,3232*1816,35.534381,129.317056,1,admin,20260806
스타벅스 울산신정DT,3232*1817,35.533612,129.301121,1,admin,20260806
스타벅스 울산호계DT,3232*1818,35.637916,129.345040,1,admin,20260806
스타벅스 울산북구청DT,3232*1819,35.583486,129.358905,1,admin,20260806
스타벅스 울산진장,3232*1820,35.562630,129.356469,1,admin,20260806
스타벅스 울산정자비치DT,3232*1821,35.627412,129.441114,1,admin,20260806
스타벅스 울산화봉,3232*1822,35.588615,129.367334,1,admin,20260806
스타벅스 북울산삼성,3232*1823,35.576501,129.355890,1,admin,20260806
스타벅스 울산송정,3232*1824,35.602613,129.365235,1,admin,20260806
스타벅스 울산 KTX,3232*1825,35.547868,129.141895,1,admin,20260806
스타벅스 울산간절곶DT,3232*1826,35.358212,129.355621,1,admin,20260806
스타벅스 울산MBC DT,3232*1827,35.561657,129.332358,1,admin,20260806
스타벅스 울산성안,3232*1828,35.577829,129.324413,1,admin,20260806
스타벅스 울산성남삼거리,3232*1829,35.553215,129.320479,1,admin,20260806
스타벅스 울산병영,3232*1830,35.568536,129.345381,1,admin,20260806
스타벅스 울산약사DT,3232*1831,35.573151,129.337371,1,admin,20260806
스타벅스 울산국가정원,3232*1832,35.550103,129.297399,1,admin,20260806
스타벅스 현대동구,3232*1833,35.521150,129.431734,1,admin,20260806
스타벅스 울산일산비치DT,3232*1834,35.498864,129.430994,1,admin,20260806
스타벅스 울산대학교병원,3232*1835,35.520641,129.428935,1,admin,20260806
스타벅스 울산남목DT,3232*1836,35.539784,129.423424,1,admin,20260806
스타벅스 울산주전비치,3232*1837,35.565444,129.454821,1,admin,20260806
스타벅스 경인교대입구역DT,3232*1838,37.535548,126.722253,1,admin,20260806
스타벅스 인천계양,3232*1839,37.539929,126.735009,1,admin,20260806
스타벅스 인천작전,3232*1840,37.527035,126.722050,1,admin,20260806
스타벅스 인천계산역DT,3232*1841,37.543618,126.729850,1,admin,20260806
스타벅스 계양BMW,3232*1842,37.532265,126.756468,1,admin,20260806
스타벅스 계양구청,3232*1843,37.538786,126.738656,1,admin,20260806
스타벅스 인천학익DT,3232*1844,37.440466,126.662967,1,admin,20260806
스타벅스 인천용현DT,3232*1845,37.452337,126.632581,1,admin,20260806
스타벅스 주안역,3232*1846,37.463861,126.680710,1,admin,20260806
스타벅스 인하대,3232*1847,37.451827,126.654969,1,admin,20260806
스타벅스 시민공원역,3232*1848,37.458158,126.681014,1,admin,20260806
스타벅스 인천관교DT,3232*1849,37.441873,126.693107,1,admin,20260806
스타벅스 제물포역DT,3232*1850,37.466522,126.654075,1,admin,20260806
스타벅스 인천주안DT,3232*1851,37.451356,126.685899,1,admin,20260806
스타벅스 인천도화DT,3232*1852,37.470518,126.667229,1,admin,20260806
스타벅스 인하대역,3232*1853,37.447689,126.649385,1,admin,20260806
스타벅스 SSG랜더스필드2F,3232*1854,37.436624,126.692362,1,admin,20260806
스타벅스 SSG랜더스필드1F,3232*1855,37.437035,126.692570,1,admin,20260806
스타벅스 인천용일사거리DT,3232*1856,37.453685,126.668273,1,admin,20260806
스타벅스 송림트레이더스,3232*1857,37.482517,126.660257,1,admin,20260806
스타벅스 인천갈산DT,3232*1858,37.518911,126.732116,1,admin,20260806
스타벅스 인천삼산,3232*1859,37.507215,126.734350,1,admin,20260806
스타벅스 부평사거리,3232*1860,37.493818,126.722024,1,admin,20260806
스타벅스 부평시장역,3232*1861,37.497025,126.722806,1,admin,20260806
스타벅스 부평,3232*1862,37.491618,126.724514,1,admin,20260806
스타벅스 부평역,3232*1863,37.491511,126.722123,1,admin,20260806
스타벅스 인천테크노밸리,3232*1864,37.514990,126.726501,1,admin,20260806
스타벅스 인천성모병원,3232*1865,37.485289,126.725837,1,admin,20260806
스타벅스 인천경원대로DT,3232*1866,37.480168,126.698428,1,admin,20260806
스타벅스 인천스퀘어원,3232*1867,37.405903,126.682509,1,admin,20260806
스타벅스 인천동춘DT,3232*1868,37.412430,126.664447,1,admin,20260806
스타벅스 인천송도,3232*1869,37.396585,126.651554,1,admin,20260806
스타벅스 송도트리플R,3232*1870,37.380590,126.659167,1,admin,20260806
스타벅스 인천송도DT,3232*1871,37.384821,126.644284,1,admin,20260806
스타벅스 인천연수,3232*1872,37.415072,126.677781,1,admin,20260806
스타벅스 송도캠퍼스타운역,3232*1873,37.387428,126.663648,1,admin,20260806
스타벅스 송도커넬워크,3232*1874,37.398902,126.636404,1,admin,20260806
스타벅스 송도센트럴파크,3232*1875,37.394656,126.641515,1,admin,20260806
스타벅스 연수이마트,3232*1876,37.404386,126.681528,1,admin,20260806
